implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
MBK2,1118,2164,0.000217412,84.7109,84.7109,4.401505579035297e-07,4.291368439003257e-06,1.209666497177548e-06,8.187783137145744e-08,1.2915443285490054e-06,8
BK,1118,2146,0.000161131,84.6172,84.6172,4.396021412885189e-07,4.2914082685294016e-06,1.2081606520546808e-06,8.177444448023153e-08,1.2899350965349125e-06,8
MBK,1118,2146,0.000117198,84.8477,84.8477,4.3968269165358417e-07,4.291515400230834e-06,1.2083801958296035e-06,8.179126157159546e-08,1.290171457401199e-06,8
MBK2,1118,2146,0.000197788,85.1016,85.1016,4.395438539789258e-07,4.291368627053003e-06,1.2079945868915985e-06,8.176947579414676e-08,1.289764062685745e-06,8
BK,1118,2166,0.000184885,84.9648,84.9648,4.388567420226487e-07,4.291312896312185e-06,1.206111576822069e-06,8.163627678641208e-08,1.2877478536084812e-06,8
MBK,1118,2166,0.000133994,84.9688,84.9688,4.393458608087661e-07,4.28983499791334e-06,1.2075189087125991e-06,8.16641778698113e-08,1.2891830865824105e-06,8
MBK2,1118,2166,0.000187238,84.9688,84.9688,4.3894889144604564e-07,4.291533624832671e-06,1.206350823243459e-06,8.16674266260975e-08,1.2880182498695566e-06,8
BK,1118,2158,0.000157733,85.1016,85.1016,4.399989665694257e-07,4.290229531449872e-06,1.2092583709292942e-06,8.184113953575433e-08,1.2910995104650483e-06,8
MBK,1118,2158,0.000113644,84.8398,84.8398,4.400111043250492e-07,4.291535094048887e-06,1.2092752589119807e-06,8.18598676602278e-08,1.2911351265722086e-06,8
MBK2,1118,2158,0.000234831,84.7695,84.7695,4.406481263734878e-07,4.289638507249133e-06,1.2111076050334507e-06,8.189675059924185e-08,1.2930043556326925e-06,8
BK,1118,2184,0.000173881,84.832,84.832,4.399709305083843e-07,4.291243055668039e-06,1.2091908189985489e-06,8.182642458081091e-08,1.2910172435793595e-06,8
MBK,1118,2184,0.000142634,85.0039,85.0039,4.400986595033281e-07,4.290822544797749e-06,1.2095201346609328e-06,8.18719071688179e-08,1.2913920418297508e-06,8
MBK2,1118,2184,0.00023908,85.0781,85.0781,4.399372508212865e-07,4.291463429133943e-06,1.2090782324473065e-06,8.184018401919959e-08,1.290918416466506e-06,8
BK,1118,2136,0.000188371,84.8711,84.8711,4.395985881989782e-07,4.291603318368574e-06,1.2081353200806512e-06,8.178935053848591e-08,1.289924670619137e-06,8
MBK,1118,2136,0.000117447,84.8672,84.8672,4.394863900334087e-07,4.290827569047221e-06,1.207842595047421e-06,8.175284980609379e-08,1.2895954448535148e-06,8
MBK2,1118,2136,0.000188037,84.9766,84.9766,4.40049485225862e-07,4.291470347978715e-06,1.2093962894545662e-06,8.185145911454583e-08,1.291247748569112e-06,8
BK,1118,2138,0.000183577,85.1016,85.1016,4.389019966087409e-07,4.291425254468338e-06,1.2062269780370924e-06,8.165366718770883e-08,1.2878806452248012e-06,8
MBK,1118,2138,0.000118925,84.8516,84.8516,4.39263242318101e-07,4.291326000176508e-06,1.207234627670712e-06,8.170602949491013e-08,1.288940657165622e-06,8
MBK2,1118,2138,0.000203844,84.9766,84.9766,4.39603751777665e-07,4.291493907794444e-06,1.2081634667184618e-06,8.177635551334108e-08,1.2899398222318028e-06,8
BK,1118,2170,0.000168749,84.9648,84.9648,4.405707003493655e-07,4.290916428286814e-06,1.2108261386553448e-06,8.195102393955268e-08,1.2927771625948974e-06,8
MBK,1118,2170,0.000117379,85.0859,85.0859,4.398597502132655e-07,4.2913361969103126e-06,1.2088812059826322e-06,8.180979859275794e-08,1.29069100457539e-06,8
MBK2,1118,2170,0.000183666,84.9219,84.9219,4.389897769296714e-07,4.291503209054552e-06,1.2064774831136068e-06,8.166073801021411e-08,1.2881382211238208e-06,8
BK,1118,2154,0.000172929,84.9609,84.9609,4.39712569823363e-07,4.291387596617711e-06,1.2084758943981594e-06,8.17832352325354e-08,1.2902591296306948e-06,8
MBK,1118,2154,0.000144394,84.7148,84.7148,4.394977173788354e-07,4.2914676018990205e-06,1.2078848150041369e-06,8.174386795047895e-08,1.2896286829546158e-06,8
MBK2,1118,2154,0.000217315,84.957,84.957,4.398592822455646e-07,4.29142146976588e-06,1.208872761991289e-06,8.181686941526323e-08,1.2906896314065525e-06,8
BK,1118,2154,0.000196702,85.0898,85.0898,4.38969041554086e-07,4.291450537177807e-06,1.206429633829329e-06,8.164774298506928e-08,1.288077376814398e-06,8
MBK,1118,2154,0.000115454,84.8398,84.8398,4.40363859383044e-07,4.2912336103493565e-06,1.2102660205629138e-06,8.190420362836903e-08,1.2921702241912828e-06,8
MBK2,1118,2154,0.000192978,84.8711,84.8711,4.396345770883038e-07,4.2914652154034766e-06,1.208253535959456e-06,8.177673771996297e-08,1.2900302736794188e-06,8
BK,1118,2136,0.000155921,84.9609,84.9609,4.397421279615622e-07,4.291146872112596e-06,1.2085603343115913e-06,8.178552847226684e-08,1.290345862783858e-06,8
MBK,1118,2136,0.000113082,84.8477,84.8477,4.400141735129125e-07,4.2900786116443696e-06,1.2093568841616314e-06,8.178724840206543e-08,1.2911441325636968e-06,8
MBK2,1118,2136,0.000195727,84.9609,84.9609,4.401075650752012e-07,4.2914380713180565e-06,1.2095539106263056e-06,8.186426303637973e-08,1.2914181736626851e-06,8
BK,1118,2154,0.000204053,84.7734,84.7734,4.395208568455767e-07,4.2912839463644926e-06,1.2079439229435392e-06,8.175265870278282e-08,1.289696581646322e-06,8
MBK,1118,2154,0.000128765,84.8398,84.8398,4.400418589060972e-07,4.291495756511126e-06,1.2093765868080989e-06,8.18487836681925e-08,1.2912253704762912e-06,8
MBK2,1118,2154,0.000240187,84.8359,84.8359,4.398861106582992e-07,4.291433660080819e-06,1.2089459432495966e-06,8.182241141128088e-08,1.2907683546608775e-06,8
BK,1118,2146,0.000175716,84.8711,84.8711,4.401367798966938e-07,4.291283982584027e-06,1.2096411652035185e-06,8.18627342098921e-08,1.2915038994134106e-06,8
MBK,1118,2146,0.000118535,84.957,84.957,4.396201887803749e-07,4.291414651832749e-06,1.2082113160027398e-06,8.177673771996297e-08,1.2899880537227028e-06,8
MBK2,1118,2146,0.000234188,84.8164,84.8164,4.399799896191076e-07,4.291341392549332e-06,1.2092105216450162e-06,8.183330430000523e-08,1.2910438259450214e-06,8
BK,1118,2224,0.000232505,84.7891,84.7891,4.394336449840042e-07,4.291221592308866e-06,1.207696232530806e-06,8.17444412604118e-08,1.2894406737912176e-06,8
MBK,1118,2224,0.000132844,84.7461,84.7461,4.395670055253358e-07,4.2915047555647735e-06,1.2080621388223438e-06,8.176985800076864e-08,1.2898319968231125e-06,8
MBK2,1118,2224,0.000211976,84.9609,84.9609,4.4022799425889953e-07,4.291315428311315e-06,1.2098944849438138e-06,8.187706695821363e-08,1.2917715519020275e-06,8
BK,1118,2136,0.000196734,84.8516,84.8516,4.398949390236417e-07,4.29119041016696e-06,1.208971275223626e-06,8.182298472121377e-08,1.29079425994484e-06,8
MBK,1118,2136,0.000111124,84.9688,84.9688,4.397101778118759e-07,4.291194507068845e-06,1.2084730797343786e-06,8.177903095969441e-08,1.290252110694073e-06,8
MBK2,1118,2136,0.000209044,84.8633,84.8633,4.401953863636561e-07,4.291177083997573e-06,1.2097875277201334e-06,8.188834205355987e-08,1.2916758697736931e-06,8
BK,1118,2812,0.000228956,84.7812,84.7812,4.39480842170491e-07,4.291222903327999e-06,1.2078341510560778e-06,8.174501457034466e-08,1.2895791656264224e-06,8
MBK,1118,2812,0.000177838,84.957,84.957,4.395490296372813e-07,4.291389190544261e-06,1.208031177520752e-06,8.174807222331994e-08,1.289779249744072e-06,8
MBK2,1118,2812,0.000265383,84.7344,84.7344,4.403511234059961e-07,4.291408612031179e-06,1.2102406885888845e-06,8.189216411977897e-08,1.2921328527086632e-06,8
BK,1118,2134,0.000171827,84.7461,84.7461,4.407390840825545e-07,4.291360614627712e-06,1.2112877435154389e-06,8.19835115024148e-08,1.2932712550178535e-06,8
MBK,1118,2134,0.000115443,84.9922,84.9922,4.393911490112323e-07,4.2914060898090525e-06,1.2075667579968772e-06,8.174921884318564e-08,1.2893159768400627e-06,8
MBK2,1118,2134,0.000196104,84.8398,84.8398,4.4018805591613364e-07,4.291494619440943e-06,1.209762195746104e-06,8.189216411977897e-08,1.2916543598658828e-06,8
BK,1118,2298,0.000186574,85.0859,85.0859,4.395701436943686e-07,4.2914854474178445e-06,1.2080705828136869e-06,8.177062241401246e-08,1.2898412052276994e-06,8
MBK,1118,2298,0.000138695,84.957,84.957,4.401230959045754e-07,4.291380002754614e-06,1.2095905012554594e-06,8.187324489199456e-08,1.291463746147454e-06,8
MBK2,1118,2298,0.000241227,84.957,84.957,4.403083548461086e-07,4.291370710666117e-06,1.2101027700636123e-06,8.190458583499095e-08,1.2920073558986033e-06,8
BK,1118,2152,0.000180681,84.7148,84.7148,4.402766613495615e-07,4.289078480924569e-06,1.2100886967447069e-06,8.182566016756709e-08,1.291914356912274e-06,8
MBK,1118,2152,0.000115294,84.9766,84.9766,4.398566353293594e-07,4.290716963596489e-06,1.2088586886723837e-06,8.182317582452469e-08,1.2906818644969083e-06,8
MBK2,1118,2152,0.000221409,84.8438,84.8438,4.397678725027737e-07,4.29142804860201e-06,1.2086194422509936e-06,8.180196335700884e-08,1.2904214056080024e-06,8
BK,1118,2142,0.000173091,85.0977,85.0977,4.402519031683132e-07,4.290810545989238e-06,1.2099451488918729e-06,8.189655949593089e-08,1.2918417083878038e-06,8
MBK,1118,2142,0.000116657,84.9648,84.9648,4.393424129394008e-07,4.291499701814148e-06,1.2074457274542915e-06,8.172724196242598e-08,1.2891729694167175e-06,8
MBK2,1118,2142,0.000206027,84.7422,84.7422,4.396301838265e-07,4.291172658850991e-06,1.2082479066318936e-06,8.176947579414676e-08,1.2900173824260403e-06,8
BK,1118,2154,0.000179249,84.8438,84.8438,4.402097867512538e-07,4.2914371531866205e-06,1.2098381916681923e-06,8.187993350787792e-08,1.2917181251760705e-06,8
MBK,1118,2154,0.00013753,84.9727,84.9727,4.4022549527881554e-07,4.291320988651198e-06,1.2098775969611275e-06,8.18866221237613e-08,1.2917642190848888e-06,8
MBK2,1118,2154,0.000193654,84.9727,84.9727,4.399425977008898e-07,4.29104653997738e-06,1.2090979350937738e-06,8.183617084966956e-08,1.2909341059434432e-06,8
BK,1118,2154,0.000196364,84.9297,84.9297,4.4022759141806027e-07,4.291201796928877e-06,1.2098860409524706e-06,8.188432888402988e-08,1.2917703698365004e-06,8
MBK,1118,2154,0.000112217,84.8438,84.8438,4.396980689441082e-07,4.291226104760367e-06,1.2084308597776626e-06,8.17857195755778e-08,1.2902165793532403e-06,8
MBK2,1118,2154,0.000214369,84.8516,84.8516,4.394251189678436e-07,4.29127820856425e-06,1.2076849738756816e-06,8.173068182202316e-08,1.2894156556977049e-06,8
BK,1118,2372,0.000245098,84.7773,84.7773,4.400143438599498e-07,4.291257350517616e-06,1.2093090348773533e-06,8.18355975397367e-08,1.29114463241709e-06,8
MBK,1118,2372,0.000155717,84.7578,84.7578,4.389623382158438e-07,4.291064948418106e-06,1.206387413872613e-06,8.16702931757618e-08,1.288057707048375e-06,8
MBK2,1118,2372,0.00024999,84.9609,84.9609,4.39519850180584e-07,4.291513873815832e-06,1.207938293615977e-06,8.175533414913619e-08,1.2896936277651132e-06,8
BK,1118,2148,0.000172197,84.8555,84.8555,4.398388966636252e-07,4.291212599107316e-06,1.2088418006896974e-06,8.178801281530924e-08,1.2906298135050066e-06,8
MBK,1118,2148,0.000120134,84.9805,84.9805,4.396221900306915e-07,4.291554043044476e-06,1.208214130666521e-06,8.177979537293822e-08,1.2899939260394594e-06,8
MBK2,1118,2148,0.000197701,85.0938,85.0938,4.398471380130015e-07,4.291143280641058e-06,1.2088361713621352e-06,8.1817824931818e-08,1.2906539962939532e-06,8
BK,1118,2146,0.000158349,84.8438,84.8438,4.3977331987403413e-07,4.290582790711764e-06,1.2086335155698989e-06,8.18038743901184e-08,1.2904373899600174e-06,8
MBK,1118,2146,0.000113728,85.1055,85.1055,4.394118740555704e-07,4.2911688455895096e-06,1.2076680858929951e-06,8.17087049412635e-08,1.2893767908342588e-06,8
MBK2,1118,2146,0.000208617,84.8477,84.8477,4.391832362530565e-07,4.291553975712705e-06,1.2070010105768842e-06,8.17048828750444e-08,1.2887058934519286e-06,8
BK,1118,2188,0.000160161,84.8711,84.8711,4.398990838576672e-07,4.291410499065111e-06,1.2089853485425314e-06,8.182107368810421e-08,1.2908064222306356e-06,8
MBK,1118,2188,0.000146104,85.0938,85.0938,4.404378254581326e-07,4.291406021925578e-06,1.210465861691369e-06,8.192140292635485e-08,1.2923872646177238e-06,8
MBK2,1118,2188,0.000196714,84.957,84.957,4.413421827446351e-07,4.2909871683562605e-06,1.2129737271202937e-06,8.20672147526125e-08,1.295040941872906e-06,8
BK,1118,2148,0.000184609,84.9688,84.9688,4.397902127647761e-07,4.29130659501395e-06,1.208681364854177e-06,8.180559431991699e-08,1.2904869591740938e-06,8
MBK,1118,2148,0.00010954,84.9648,84.9648,4.399567729458359e-07,4.291184800368844e-06,1.2091429697142708e-06,8.183273099007238e-08,1.2909757007043432e-06,8
MBK2,1118,2148,0.000191552,84.9648,84.9648,4.400806361708096e-07,4.291434884715361e-06,1.20948635869556e-06,8.18527968377225e-08,1.2913391555332825e-06,8
BK,1118,2136,0.000171715,85.0898,85.0898,4.388584120359277e-07,4.291439279678124e-06,1.2061256501409743e-06,8.162710382748628e-08,1.2877527539684606e-06,8
MBK,1118,2136,0.000108557,84.8398,84.8398,4.395152438557972e-07,4.291149231755756e-06,1.207935478952196e-06,8.174463236372276e-08,1.2896801113159188e-06,8
MBK2,1118,2136,0.000184936,84.8672,84.8672,4.391472305555439e-07,4.2913521064173744e-06,1.2069165706634523e-06,8.168367040752855e-08,1.288600241070981e-06,8
BK,1118,2160,0.000186782,84.7852,84.7852,4.39663619814338e-07,4.29140914150485e-06,1.2083267172177637e-06,8.178877722855305e-08,1.2901154944463163e-06,8
MBK,1118,2160,0.000115347,84.957,84.957,4.400129994809797e-07,4.2913539995978975e-06,1.209294961558448e-06,8.184572601521724e-08,1.2911406875736652e-06,8
MBK2,1118,2160,0.000215733,84.8477,84.8477,4.391197508741918e-07,4.291393519276364e-06,1.2068433894051447e-06,8.167621737840137e-08,1.288519606783546e-06,8
BK,1118,2142,0.000190807,84.8711,84.8711,4.401057294434034e-07,4.291330384227511e-06,1.2095454666349624e-06,8.186732068935498e-08,1.2914127873243174e-06,8
MBK,1118,2142,0.00013665,84.9688,84.9688,4.3954477223192993e-07,4.291177817596568e-06,1.2080142895380656e-06,8.175246759947186e-08,1.2897667571375375e-06,8
MBK2,1118,2142,0.000219971,84.8398,84.8398,4.3991399965742994e-07,4.2910370268145055e-06,1.2090472711457147e-06,8.180291887356362e-08,1.2908501900192784e-06,8
BK,1118,2144,0.000195085,84.9648,84.9648,4.391250735944578e-07,4.291395542015258e-06,1.2068462040689255e-06,8.168902130023528e-08,1.288535225369161e-06,8
MBK,1118,2144,0.00013036,84.7461,84.7461,4.399558378846448e-07,4.291195638043906e-06,1.209157043033176e-06,8.181591389870845e-08,1.2909729569318846e-06,8
MBK2,1118,2144,0.00022162,85.1016,85.1016,4.399281563457677e-07,4.291354754240739e-06,1.209064159128401e-06,8.182757120067665e-08,1.2908917303290777e-06,8
BK,1118,2150,0.000188686,84.793,84.793,4.39657616063388e-07,4.290551769297298e-06,1.2083182732264202e-06,8.177960426962729e-08,1.2900978774960474e-06,8
MBK,1118,2150,0.000158057,84.9609,84.9609,4.397476106976181e-07,4.2911804070063335e-06,1.2085687783029343e-06,8.1793172604705e-08,1.2903619509076396e-06,8
MBK2,1118,2150,0.000210103,84.9688,84.9688,4.401350585846431e-07,4.289522235223131e-06,1.2096974584791396e-06,8.180139004707599e-08,1.2914988485262155e-06,8
BK,1118,2140,0.000185456,85.0938,85.0938,4.3992581738147364e-07,4.291431744024301e-06,1.209052900473277e-06,8.183196657682857e-08,1.2908848670501054e-06,8
MBK,1118,2140,0.00010626,84.9688,84.9688,4.38975821224648e-07,4.29122675532343e-06,1.2064493364757962e-06,8.164793408838024e-08,1.2880972705641763e-06,8
MBK2,1118,2140,0.000189014,84.668,84.668,4.3998929155488025e-07,4.291422139575196e-06,1.209233038955265e-06,8.183808188277907e-08,1.2910711208380437e-06,8
BK,1118,2162,0.000175714,84.9648,84.9648,4.4000570054394497e-07,4.289936168346759e-06,1.209337181515164e-06,8.17820886126697e-08,1.2911192701278338e-06,8
MBK,1118,2162,0.000118234,84.8438,84.8438,4.40421228439633e-07,4.290835631280046e-06,1.2104123830795288e-06,8.192618050912872e-08,1.2923385635886575e-06,8
MBK2,1118,2162,0.000196757,84.9609,84.9609,4.39673046401105e-07,4.2912614801364095e-06,1.208360493183136e-06,8.178266192260255e-08,1.2901431551057386e-06,8
BK,1118,2150,0.000179751,84.9609,84.9609,4.412222150516981e-07,4.291263136674289e-06,1.212621894147661e-06,8.206702364930154e-08,1.2946889177969625e-06,8
MBK,1118,2150,0.000129616,85.0,85.0,4.387380182170246e-07,4.291522659240668e-06,1.205779446495904e-06,8.1620033004981e-08,1.287399479500885e-06,8
MBK2,1118,2150,0.000213997,84.875,84.875,4.3952276880969414e-07,4.290972990867708e-06,1.2079298496246335e-06,8.177234234381105e-08,1.2897021919684449e-06,8
BK,1118,2142,0.000153769,85.0898,85.0898,4.387390723264813e-07,4.291542978314381e-06,1.205787890487247e-06,8.16146821122743e-08,1.2874025725995214e-06,8
MBK,1118,2142,0.000125334,84.8359,84.8359,4.398184562860715e-07,4.291462380803317e-06,1.2087573607762656e-06,8.18124740391113e-08,1.2905698348153768e-06,8
MBK2,1118,2142,0.000248795,85.0898,85.0898,4.398940876459205e-07,4.290982507191296e-06,1.209013495180342e-06,8.177826654645059e-08,1.2907917617267929e-06,8
BK,1118,2174,0.000180037,85.0078,85.0078,4.398450595561544e-07,4.291502321972761e-06,1.208824912707011e-06,8.182298472121377e-08,1.2906478974282249e-06,8
MBK,1118,2174,0.000128353,84.8438,84.8438,4.3987937843220106e-07,4.291417890273175e-06,1.20892905526691e-06,8.181954486161659e-08,1.2907486001285263e-06,8
MBK2,1118,2174,0.000204526,84.8672,84.8672,4.404860525947387e-07,4.291487121914011e-06,1.2105953362252978e-06,8.193344243494493e-08,1.2925287786602426e-06,8
BK,1118,2136,0.000180784,84.9688,84.9688,4.392277865233381e-07,4.290759750522839e-06,1.2071248557832506e-06,8.171176259423875e-08,1.2888366183774897e-06,8
MBK,1118,2136,0.000125025,84.7109,84.7109,4.39610839400138e-07,4.291313399118298e-06,1.2081859840287103e-06,8.177463558354249e-08,1.289960619612253e-06,8
MBK2,1118,2136,0.000220243,85.0859,85.0859,4.396123791596934e-07,4.291398342803524e-06,1.2082000573476156e-06,8.17650804179948e-08,1.2899651377656104e-06,8
BK,1118,2166,0.000178135,84.9648,84.9648,4.40499594253465e-07,4.291379818541316e-06,1.2106375561820138e-06,8.193095809190257e-08,1.2925685142739163e-06,8
MBK,1118,2166,0.000119315,84.8594,84.8594,4.402997693058152e-07,4.290748632324723e-06,1.2100802527533638e-06,8.19019103886376e-08,1.2919821631420011e-06,8
MBK2,1118,2166,0.000198719,84.9922,84.9922,4.393555517572879e-07,4.290868581961403e-06,1.2074795034196643e-06,8.173201954519982e-08,1.289211522964864e-06,8
BK,1118,2134,0.000178749,84.8398,84.8398,4.397043452821738e-07,4.291417169437405e-06,1.208447747760349e-06,8.178724840206543e-08,1.2902349961624144e-06,8
MBK,1118,2134,0.000127689,85.0898,85.0898,4.4053025569400614e-07,4.288361664311094e-06,1.210795177353753e-06,8.186330751982499e-08,1.292658484873578e-06,8
MBK2,1118,2134,0.000196817,84.9727,84.9727,4.400101515814602e-07,4.2912863114469055e-06,1.209292146894667e-06,8.184018401919959e-08,1.2911323309138666e-06,8
BK,1118,2132,0.000158675,84.9688,84.9688,4.397110775082717e-07,4.291492860404126e-06,1.2084646357430352e-06,8.179011495172972e-08,1.290254750694765e-06,8
MBK,1118,2132,0.000108594,84.8359,84.8359,4.395056218884449e-07,4.29141490806684e-06,1.2079017029868234e-06,8.175017435974042e-08,1.289651877346564e-06,8
MBK2,1118,2132,0.000189401,84.9688,84.9688,4.398065074340937e-07,4.291465592235527e-06,1.2087207701471118e-06,8.181400286559893e-08,1.2905347730127106e-06,8
BK,1118,2182,0.000206718,84.8945,84.8945,4.398840852486451e-07,4.290884937996928e-06,1.2089262406031293e-06,8.183617084966956e-08,1.2907624114527987e-06,8
MBK,1118,2182,0.000109786,84.9922,84.9922,4.387860322906478e-07,4.291511915393586e-06,1.2059117356936138e-06,8.162863265397391e-08,1.2875403683475877e-06,8
MBK2,1118,2182,0.000221655,84.9648,84.9648,4.398446808746526e-07,4.291478661435683e-06,1.2088333566983542e-06,8.181342955566608e-08,1.2906467862540202e-06,8
BK,1118,2130,0.000162638,84.9883,84.9883,4.404994127009696e-07,4.28956472275143e-06,1.2107079227765402e-06,8.186005876353874e-08,1.292567981540079e-06,8
MBK,1118,2130,0.000109376,84.9141,84.9141,4.399574418968513e-07,4.290722365325098e-06,1.2091401550504898e-06,8.183750857284622e-08,1.290977663623336e-06,8
MBK2,1118,2130,0.000194105,84.9688,84.9688,4.402088805779184e-07,4.291538040009495e-06,1.2098269330130685e-06,8.188853315687083e-08,1.2917154661699392e-06,8
